Station,Year,Month,mean_temp,max_temp,min_temp,mean_wind,max_wind,mean_rain,mean_30m_rain,mean_60m_rain,mean_120m_rain,date
Changi,2009,5,28.73548387096774,32.229032258064514,25.25483870967742,6.52258064516129,32.28387096774193,6.406451612903226,0,0,0,May 2009
Changi,2009,6,29.13,32.63666666666667,26.163333333333334,6.06,31.35333333333333,0.7266666666666667,0,0,0,Jun 2009
Changi,2009,7,28.258064516129032,31.664516129032258,25.33225806451613,6.974193548387097,34.31935483870968,5.193548387096774,0,0,0,Jul 2009
Changi,2009,8,28.325806451612902,31.72258064516129,25.55483870967742,7.135483870967742,31.79032258064516,5.735483870967742,0,0,0,Aug 2009
Changi,2009,9,28.336666666666666,31.7,25.52,6.74,33.263333333333335,3.6533333333333333,0,0,0,Sep 2009
Changi,2010,1,27.448387096774194,31.174193548387098,24.438709677419354,10.5,36.37741935483871,2.241935483870968,0,0,0,Jan 2010
Changi,2010,10,28.258064516129032,31.706451612903226,25.06451612903226,6.687096774193549,33.99354838709677,5.361290322580645,0,0,0,Oct 2010
Changi,2010,11,27.386666666666667,31.573333333333334,24.163333333333334,6.72,34.47666666666667,9.293333333333333,0,0,0,Nov 2010
Changi,2010,12,26.793548387096774,30.8,23.85483870967742,6.922580645161291,33.04838709677419,5.851612903225806,0,0,0,Dec 2010
Changi,2010,2,28.882142857142856,33.496428571428574,25.535714285714285,12.792857142857143,38.082142857142856,0.225,0,0,0,Feb 2010
Changi,2010,3,28.583870967741934,33.064516129032256,25.14516129032258,10.022580645161291,34.274193548387096,7.67741935483871,0,0,0,Mar 2010
Changi,2010,4,28.566666666666666,32.776666666666664,25.043333333333333,7.72,34.07333333333333,5.283333333333333,0,0,0,Apr 2010
Changi,2010,5,29.23548387096774,33.20967741935484,25.948387096774194,7.461290322580645,32.25806451612903,5.080645161290323,0,0,0,May 2010
Changi,2010,6,28.316666666666666,31.366666666666667,25.22,7.37,33.93333333333333,8.016666666666666,0,0,0,Jun 2010
Changi,2010,7,27.70967741935484,30.941935483870967,24.62258064516129,7.151724137931034,31.2,9.629032258064516,0,0,0,Jul 2010
Changi,2010,8,27.893548387096775,31.193548387096776,24.583870967741934,8.062068965517241,31.010344827586206,5.109677419354838,0,0,0,Aug 2010
Changi,2010,9,28.026666666666667,31.776666666666667,24.916666666666668,7.386666666666667,32.57666666666667,4.05,0,0,0,Sep 2010
Changi,2011,1,26.306451612903228,29.72258064516129,23.519354838709678,10.3,35.78387096774193,16.55483870967742,0,0,0,Jan 2011
Changi,2011,10,27.293548387096774,31.048387096774192,24.71290322580645,7.193548387096774,32.15483870967742,6.993548387096774,0,0,0,Oct 2011
Changi,2011,11,27.086666666666666,31.123333333333335,24.60333333333333,6.62,29.69,12.593333333333334,0,0,0,Nov 2011
Changi,2011,12,26.59032258064516,29.874193548387098,24.538709677419355,8.170967741935485,29.961290322580645,9.180645161290323,0,0,0,Dec 2011
Changi,2011,2,27.275,31.689285714285713,24.12857142857143,11.396428571428572,35.43571428571428,0.8214285714285714,0,0,0,Feb 2011
Changi,2011,3,27.04516129032258,31.31290322580645,23.941935483870967,7.316129032258065,31.503225806451614,8.27741935483871,0,0,0,Mar 2011
Changi,2011,4,27.893333333333334,31.893333333333334,24.62,8.77,32.583333333333336,7.26,0,0,0,Apr 2011
Changi,2011,5,28.525806451612905,32.44516129032258,25.229032258064514,6.774193548387097,30.703225806451613,4.096774193548387,0,0,0,May 2011
Changi,2011,6,28.363333333333333,31.273333333333333,25.183333333333334,8.316666666666666,33.16,7.1,0,0,0,Jun 2011
Changi,2011,7,28.683870967741935,31.9,25.525806451612905,11.287096774193548,35.00967741935484,2.4709677419354836,0,0,0,Jul 2011
Changi,2011,8,27.912903225806453,31.003225806451614,25.62258064516129,10.061290322580644,35.435483870967744,2.6258064516129034,0,0,0,Aug 2011
Changi,2011,9,27.85333333333333,30.89,25.066666666666666,9.346666666666666,37.65,4.546666666666667,0,0,0,Sep 2011
Changi,2012,1,26.703225806451613,30.558064516129033,24.31290322580645,9.083870967741936,31.970967741935482,3.42258064516129,0,0,0,Jan 2012
Changi,2012,10,27.73548387096774,31.712903225806453,25.206451612903226,6.551612903225807,29.858064516129033,3.9419354838709677,0,0,0,Oct 2012
Changi,2012,11,27.12,31.393333333333334,24.723333333333333,5.886666666666667,28.753333333333334,6.94,0,0,0,Nov 2012
Changi,2012,12,26.693548387096776,30.606451612903225,24.383870967741935,6.409677419354838,28.948387096774194,11.72258064516129,0,0,0,Dec 2012
Changi,2012,2,27.137931034482758,31.13448275862069,24.75862068965517,9.889655172413793,31.655172413793103,2.882758620689655,0,0,0,Feb 2012
Changi,2012,3,27.016129032258064,31.061290322580646,24.441935483870967,6.864516129032258,33.02258064516129,10.109677419354838,0,0,0,Mar 2012
Changi,2012,4,27.613333333333333,31.4,24.753333333333334,6.38,31.55666666666667,8.686666666666667,0,0,0,Apr 2012
Changi,2012,5,28.174193548387098,31.706451612903226,24.78709677419355,6.996774193548387,33.58387096774194,9.419354838709678,0,0,0,May 2012
Changi,2012,6,28.703333333333333,31.593333333333334,26.343333333333334,8.98,32.20333333333333,1.7666666666666668,0,0,0,Jun 2012
Changi,2012,7,27.741935483870968,30.8,25.348387096774193,9.238709677419354,34.435483870967744,4.219354838709678,0,0,0,Jul 2012
Changi,2012,8,27.95806451612903,31.01290322580645,25.416129032258066,11.290322580645162,38.093548387096774,3.838709677419355,0,0,0,Aug 2012
Changi,2012,9,27.926666666666666,31.333333333333332,25.28,8.426666666666666,33.54333333333334,3.5866666666666664,0,0,0,Sep 2012
Changi,2013,1,27.045161290322582,30.816129032258065,24.55483870967742,9.644827586206898,32.51034482758621,8.451612903225806,0,0,0,Jan 2013
Changi,2013,10,27.712903225806453,31.44516129032258,24.606451612903225,7.032258064516129,32.564516129032256,9.206451612903226,0,0,0,Oct 2013
Changi,2013,11,27.14666666666667,31.326666666666668,24.476666666666667,6.166666666666667,28.88,9.746666666666666,0,0,0,Nov 2013
Changi,2013,12,26.47741935483871,30.164516129032258,24.13225806451613,8.37741935483871,30.787096774193547,11.23225806451613,0,0,0,Dec 2013
Changi,2013,2,26.53214285714286,30.125,24.303571428571427,7.757142857142857,29.62857142857143,14.114285714285714,0,0,0,Feb 2013
Changi,2013,3,28.29032258064516,32.4,25.641935483870967,9.351612903225806,31.864516129032257,2.767741935483871,0,0,0,Mar 2013
Changi,2013,4,28.21,32.11666666666667,25.346666666666668,6.373333333333333,33.29,5.3133333333333335,0,0,0,Apr 2013
Changi,2013,5,28.2,31.829032258064515,25.62258064516129,6.438709677419355,30.47741935483871,6.819354838709677,0,0,0,May 2013
Changi,2013,6,28.973333333333333,32.63333333333333,25.866666666666667,6.273333333333333,30.54,3.7133333333333334,0,0,0,Jun 2013
Changi,2013,7,27.770967741935483,31.083870967741937,25.232258064516127,7.058064516129032,30.912903225806453,5.6322580645161295,0,0,0,Jul 2013
Changi,2013,8,27.89032258064516,30.970967741935485,25.087096774193547,9.238709677419354,33.980645161290326,5.341935483870968,0,0,0,Aug 2013
Changi,2013,9,27.54,30.64,24.79,7.4,33.21666666666667,8.566666666666666,0,0,0,Sep 2013
Changi,2014,1,26.203225806451613,29.56451612903226,24.03548387096774,11.238709677419354,34.541935483870965,2.432258064516129,1.4193548387096775,1.5290322580645161,1.7032258064516128,Jan 2014
Changi,2014,10,28.393548387096775,32.145161290322584,25.725806451612904,8.303225806451612,30.729032258064517,3.8709677419354835,2.5612903225806454,3.0451612903225804,3.335483870967742,Oct 2014
Changi,2014,11,27.496666666666666,31.616666666666667,24.836666666666666,6.423333333333334,30.643333333333334,8.36,5.48,6.553333333333333,6.88,Nov 2014
Changi,2014,12,27.058064516129033,30.641935483870967,24.741935483870968,7.290322580645161,30.025806451612905,7.922580645161291,4.638709677419355,5.483870967741935,6.419354838709677,Dec 2014
Changi,2014,2,27.225,31.917857142857144,24.492857142857144,13.732142857142858,36.082142857142856,0.0071428571428571435,0.0071428571428571435,0.0071428571428571435,0.0071428571428571435,Feb 2014
Changi,2014,3,27.93225806451613,32.79354838709678,25.06774193548387,11.506451612903225,35.351612903225806,2.129032258064516,0.9548387096774194,1.2129032258064516,1.6193548387096774,Mar 2014
Changi,2014,4,28.23,32.43666666666667,25.516666666666666,7.163333333333333,31.546666666666667,3.6666666666666665,2.413333333333333,2.9066666666666667,3.2866666666666666,Apr 2014
Changi,2014,5,28.564516129032256,32.13225806451613,25.81935483870968,6.929032258064516,31.248387096774195,4.058064516129032,2.6,3.1870967741935483,3.4516129032258065,May 2014
Changi,2014,6,29.036666666666665,32.056666666666665,26.28333333333333,7.916666666666667,33.56,2.38,1.76,1.9066666666666665,2.04,Jun 2014
Changi,2014,7,28.703225806451613,31.561290322580646,25.787096774193547,8.85483870967742,35.79354838709678,4.7935483870967746,3.729032258064516,4.290322580645161,4.393548387096774,Jul 2014
Changi,2014,8,27.65806451612903,30.429032258064517,25.174193548387098,8.470967741935484,34.85806451612903,7.774193548387097,6.283870967741936,7.15483870967742,7.3999999999999995,Aug 2014
Changi,2014,9,28.503333333333334,31.843333333333334,25.69,10.03,37.14,2.7866666666666666,2.1,2.3533333333333335,2.453333333333333,Sep 2014
Changi,2015,1,26.861290322580643,30.677419354838708,24.63225806451613,11.151612903225807,33.15483870967742,2.567741935483871,1.7161290322580645,1.9806451612903226,2.445161290322581,Jan 2015
Changi,2015,10,28.674193548387098,32.196774193548386,26.083870967741934,9.287096774193548,32.645161290322584,2.8129032258064517,1.5354838709677419,1.6709677419354838,1.6774193548387097,Oct 2015
Changi,2015,11,27.963333333333335,32.07666666666667,25.54,6.536666666666666,28.3,2.42,1.68,1.9866666666666666,2.1666666666666665,Nov 2015
Changi,2015,12,27.72258064516129,31.516129032258064,25.025806451612905,8.025806451612903,32.461290322580645,9.741935483870968,5.4,6.638709677419355,7.967741935483871,Dec 2015
Changi,2015,2,26.975,31.257142857142856,24.40357142857143,12.708,35.59166666666667,0.6714285714285715,0.4285714285714286,0.4928571428571428,0.6214285714285714,Feb 2015
Changi,2015,3,28.15483870967742,32.483870967741936,25.506451612903227,10.916129032258064,34.08387096774194,2.7225806451612904,1.696774193548387,1.8,2.045161290322581,Mar 2015
Changi,2015,4,28.6,33.166666666666664,25.916666666666668,8.206666666666667,30.973333333333333,2.44,1.6866666666666668,2.026666666666667,2.26,Apr 2015
Changi,2015,5,28.73548387096774,32.15483870967742,26.4,8.72258064516129,34.44193548387097,2.870967741935484,2.0516129032258066,2.3096774193548386,2.6258064516129034,May 2015
Changi,2015,6,28.993333333333332,32.026666666666664,26.583333333333332,9.856666666666667,32.48,3.1933333333333334,2.1333333333333333,2.36,2.526666666666667,Jun 2015
Changi,2015,7,29.05483870967742,31.874193548387098,26.674193548387098,12.038709677419355,37.94838709677419,3.767741935483871,3.1870967741935483,3.6193548387096772,3.703225806451613,Jul 2015
Changi,2015,8,28.4,31.232258064516127,26.032258064516128,11.774193548387096,35.483870967741936,5.993548387096774,3.8645161290322583,4.780645161290322,5.225806451612903,Aug 2015
Changi,2015,9,28.68,31.733333333333334,26.47,10.566666666666666,31.59,2.0533333333333332,1.4066666666666667,1.7133333333333334,1.9066666666666665,Sep 2015
Changi,2016,1,28.29032258064516,31.75483870967742,26.029032258064515,10.196774193548388,34.05161290322581,4.096774193548387,2.4516129032258065,3.1354838709677417,3.587096774193548,Jan 2016
Changi,2016,10,28.335483870967742,32.061290322580646,25.232258064516127,6.532258064516129,32.29032258064516,5.838709677419355,3.7225806451612904,4.72258064516129,4.903225806451613,Oct 2016
Changi,2016,11,27.433333333333334,30.68,24.926666666666666,6.0633333333333335,29.503333333333334,9.673333333333334,5.006666666666667,7.266666666666667,8.246666666666666,Nov 2016
Changi,2016,12,27.406451612903226,31.56774193548387,24.73548387096774,7.1645161290322585,30.761290322580646,9.438709677419356,5.916129032258064,6.883870967741935,7.832258064516129,Dec 2016
Changi,2016,2,27.83448275862069,31.113793103448277,25.613793103448277,11.706896551724137,36.16206896551724,6.413793103448276,1.986206896551724,2.9931034482758623,3.5517241379310343,Feb 2016
Changi,2016,3,28.983870967741936,33.090322580645164,26.570967741935483,11.693548387096774,33.66774193548387,0.2,0.17419354838709677,0.1870967741935484,0.1935483870967742,Mar 2016
Changi,2016,4,29.44,33.38666666666667,26.66,8.453333333333333,32.17,2.993333333333333,2.46,2.62,2.7266666666666666,Apr 2016
Changi,2016,5,29.28709677419355,32.958064516129035,26.516129032258064,7.538709677419355,34.038709677419355,6.251612903225807,4.4322580645161285,4.929032258064516,5.993548387096774,May 2016
Changi,2016,6,28.509999999999998,31.56,26.093333333333334,7.036666666666666,31.656666666666666,5.4399999999999995,3.5266666666666664,4.326666666666666,4.573333333333333,Jun 2016
Changi,2016,7,28.406451612903226,31.683870967741935,25.81935483870968,8.07741935483871,32.512903225806454,5.438709677419355,3.361290322580645,4.083870967741936,5.006451612903225,Jul 2016
Changi,2016,8,28.89677419354839,31.838709677419356,26.164516129032258,8.387096774193548,33.980645161290326,4.490322580645161,3.541935483870968,4.051612903225807,4.251612903225807,Aug 2016
Changi,2016,9,28.286666666666665,32.03,25.15,6.886206896551724,33.92413793103448,3.9633333333333334,2.513333333333333,3.026666666666667,3.2,Sep 2016
Changi,2017,1,26.941935483870967,30.719354838709677,24.674193548387098,7.893548387096774,30.62258064516129,6.380645161290323,3.761290322580645,4.219354838709678,4.52258064516129,Jan 2017
Changi,2017,10,27.88064516129032,31.558064516129033,25.241935483870968,6.445161290322581,30.058064516129033,3.92258064516129,3.141935483870968,3.393548387096774,3.509677419354839,Oct 2017
Changi,2017,11,27.07,30.846666666666668,24.59,6.3933333333333335,31.169999999999998,9.033333333333333,5.3533333333333335,6.42,7.34,Nov 2017
Changi,2017,12,26.990322580645163,30.809677419354838,24.641935483870967,8.216129032258065,30.125806451612902,11.974193548387097,6.283870967741936,8.006451612903225,9.432258064516128,Dec 2017
Changi,2017,2,26.92142857142857,30.71785714285714,24.74642857142857,10.442857142857143,34.385714285714286,5.685714285714286,3.2357142857142858,4.085714285714285,4.757142857142857,Feb 2017
Changi,2017,3,27.364516129032257,31.10967741935484,24.89032258064516,8.880645161290323,30.86774193548387,4.406451612903226,2.2193548387096773,2.664516129032258,3.174193548387097,Mar 2017
Changi,2017,4,27.786666666666665,31.766666666666666,24.993333333333332,6.3566666666666665,28.683333333333334,7.013333333333333,4.426666666666667,5.933333333333334,6.673333333333334,Apr 2017
Changi,2017,5,28.470967741935485,31.387096774193548,25.941935483870967,8.3,32.541935483870965,6.174193548387096,3.541935483870968,4.632258064516129,5.025806451612903,May 2017
Changi,2017,6,28.48,31.563333333333333,25.9,8.6,30.096666666666668,3.533333333333333,2.48,3.08,3.32,Jun 2017
Changi,2017,7,28.296774193548387,31.02258064516129,25.95806451612903,10.248387096774193,34.248387096774195,2.5806451612903225,1.3483870967741935,1.7741935483870968,2.0709677419354837,Jul 2017
Changi,2017,8,28.11935483870968,31.038709677419355,25.929032258064517,10.787096774193548,35.28387096774193,2.7161290322580647,1.8451612903225807,2.238709677419355,2.445161290322581,Aug 2017
Changi,2017,9,27.963333333333335,31.226666666666667,25.413333333333334,8.49,34.99666666666667,4.173333333333334,2.6533333333333333,2.94,3.2266666666666666,Sep 2017
Changi,2018,1,26.112903225806452,29.806451612903228,23.980645161290322,7.603225806451613,29.55483870967742,9.258064516129032,3.9935483870967743,5.264516129032258,6.387096774193548,Jan 2018
Changi,2018,10,27.903225806451612,31.89677419354839,25.219354838709677,7.387096774193548,32.20645161290322,7.561290322580645,4.193548387096774,5.767741935483871,6.896774193548387,Oct 2018
Changi,2018,11,27.293333333333333,31.036666666666665,24.57,5.883333333333334,29.083333333333332,5.653333333333333,4.206666666666667,4.693333333333333,4.98,Nov 2018
Changi,2018,12,27.587096774193547,31.57741935483871,25.27741935483871,6.790322580645161,29.606451612903225,5.567741935483871,3.2516129032258063,4.148387096774194,5.070967741935484,Dec 2018
Changi,2018,2,27.160714285714285,31.235714285714288,24.79642857142857,12.325,35.225,0.5285714285714286,0.10714285714285715,0.17142857142857143,0.2785714285714286,Feb 2018
Changi,2018,3,27.970967741935485,32.409677419354836,25.403225806451612,9.980645161290322,32.854838709677416,1.4387096774193548,0.6838709677419355,0.9096774193548387,1,Mar 2018
Changi,2018,4,28.496666666666666,33.24333333333333,25.813333333333333,8.823333333333334,31.79,2.04,1.5133333333333334,1.7266666666666668,1.82,Apr 2018
Changi,2018,5,28.648387096774194,32.4258064516129,26.164516129032258,7.832258064516129,30.996774193548386,4.264516129032258,2.6193548387096772,3.161290322580645,3.529032258064516,May 2018
Changi,2018,6,28.413333333333334,31.333333333333332,25.586666666666666,8.123333333333333,32.223333333333336,6.086666666666666,3.6866666666666665,4.8,5.333333333333333,Jun 2018
Changi,2018,7,28.48709677419355,31.348387096774193,25.97741935483871,10.709677419354838,34.03225806451613,4.619354838709677,3.0903225806451613,4.148387096774194,4.554838709677419,Jul 2018
Changi,2018,8,28.519354838709678,31.661290322580644,26.13225806451613,11.238709677419354,34.86451612903226,3.9225806451612906,2.535483870967742,2.7096774193548385,2.806451612903226,Aug 2018
Changi,2018,9,27.97,31.196666666666665,25.273333333333333,8.796666666666667,33.14666666666667,4.8133333333333335,3.3866666666666667,4.12,4.346666666666667,Sep 2018
Changi,2019,1,27.974193548387095,31.706451612903226,25.561290322580646,11.180645161290323,34.33548387096774,2.0516129032258066,0.7419354838709677,0.9419354838709678,1.2580645161290323,Jan 2019
Changi,2019,10,28.138709677419353,32.68064516129032,25.31290322580645,7.751612903225807,34.225806451612904,5.703225806451613,3.1419354838709674,3.954838709677419,4.638709677419355,Oct 2019
Changi,2019,11,28.013333333333332,32.35,25.426666666666666,7.1066666666666665,30.383333333333333,4.58,3.1733333333333333,3.6666666666666665,3.9266666666666667,Nov 2019
Changi,2019,12,26.74516129032258,30.087096774193547,24.612903225806452,9.680645161290323,31.912903225806453,13.596774193548388,4.65483870967742,6.158064516129032,8.19032258064516,Dec 2019
Changi,2019,2,28.21785714285714,32.767857142857146,25.442857142857143,12.27142857142857,35.25,1.1285714285714286,0.8,0.9428571428571428,1.0214285714285714,Feb 2019
Changi,2019,3,28.703225806451613,33.53225806451613,25.587096774193547,10.380645161290323,32.090322580645164,2.329032258064516,1.8580645161290321,2.2451612903225806,2.3225806451612905,Mar 2019
Changi,2019,4,28.64666666666667,32.68333333333333,25.863333333333333,7.66,31.14,5.826666666666666,3.1266666666666665,4.273333333333333,5.126666666666667,Apr 2019
Changi,2019,5,29.261290322580646,32.71290322580645,26.509677419354837,7.606451612903226,32.806451612903224,2.225806451612903,1.270967741935484,1.3419354838709678,1.4516129032258065,May 2019
Changi,2019,6,28.42,31.316666666666666,26.07,8.93,32.67666666666667,5.793333333333333,3.42,4.359999999999999,4.946666666666666,Jun 2019
Changi,2019,7,29.025806451612905,32.090322580645164,26.887096774193548,12.641935483870968,35.36774193548387,0.3935483870967742,0.2903225806451613,0.34838709677419355,0.3935483870967742,Jul 2019
Changi,2019,8,29.12258064516129,32.65483870967742,27.11935483870968,14.980645161290322,37.45483870967742,0.38064516129032255,0.2903225806451613,0.32903225806451614,0.36129032258064514,Aug 2019
Changi,2019,9,29.036666666666665,33.04666666666667,26.59,13.376666666666667,35.68,0.7599999999999999,0.5666666666666667,0.6733333333333333,0.7266666666666667,Sep 2019
Changi,2020,1,27.73225806451613,31.670967741935485,25.24516129032258,11.829032258064515,35.71290322580645,2.8516129032258064,1.2129032258064516,1.5096774193548388,2.270967741935484,Jan 2020
Changi,2020,10,28.293548387096774,31.62258064516129,25.606451612903225,7.296774193548387,30.703225806451613,2.541935483870968,1.9161290322580644,2.1225806451612903,2.3548387096774195,Oct 2020
Changi,2020,11,27.246666666666666,31.023333333333333,24.983333333333334,6.79,27.72,7.3533333333333335,3.98,4.986666666666666,5.913333333333333,Nov 2020
Changi,2020,12,27.174193548387098,31.545161290322582,24.52258064516129,9.370967741935484,30.557142857142857,8.167741935483871,5.735483870967742,6.619354838709677,7.174193548387096,Dec 2020
Changi,2020,2,27.858620689655172,31.70689655172414,25.33448275862069,12.86896551724138,36.11724137931034,2.2413793103448274,1.3379310344827586,1.406896551724138,1.6137931034482758,Feb 2020
Changi,2020,3,28.616129032258065,32.87096774193548,25.929032258064517,10.664516129032258,32.46774193548387,3.509677419354839,2.4193548387096775,3.0064516129032257,3.4645161290322584,Mar 2020
Changi,2020,4,28.85,33.04,26.036666666666665,8.43,31.535714285714285,6.266666666666667,3.88,4.953333333333333,5.386666666666667,Apr 2020
Changi,2020,5,28.912903225806453,32.21935483870968,26.080645161290324,7.403225806451613,30.880645161290325,8.24516129032258,5.690322580645161,7.406451612903226,8.154838709677419,May 2020
Changi,2020,6,28.116666666666667,30.993333333333332,25.54,8.179310344827586,32.89333333333333,7.793333333333333,3.36,3.36,4,Jun 2020
Changi,2020,7,27.951612903225808,30.980645161290322,25.548387096774192,8.612903225806452,33.14,4.541935483870968,3.1225806451612903,3.587096774193548,4.019354838709678,Jul 2020
Changi,2020,8,28.280645161290323,31.40967741935484,25.870967741935484,9.290322580645162,34.38,3.335483870967742,1.961290322580645,2.561290322580645,2.8709677419354835,Aug 2020
Changi,2020,9,27.533333333333335,31,24.93,7.946666666666666,35.79333333333334,5.006666666666667,2.3666666666666667,2.993333333333333,3.586666666666667,Sep 2020
Changi,2021,1,25.980645161290322,29.14516129032258,23.84193548387097,10.17741935483871,33.14333333333333,22.348387096774193,4.709677419354839,6.574193548387097,8.535483870967742,Jan 2021
Changi,2021,10,28.474193548387095,32.18709677419355,25.8,7.4,31.95806451612903,5.709677419354839,3.3548387096774195,4.251612903225807,4.806451612903226,Oct 2021
Changi,2021,11,27.59,31.806666666666665,24.79,5.6866666666666665,29.683333333333334,10.413333333333334,5.866666666666667,8,9.42,Nov 2021
Changi,2021,12,27.677419354838708,31.40967741935484,25.44516129032258,8.470967741935484,32.31612903225807,3.858064516129032,2.425806451612903,2.9419354838709677,3.2129032258064516,Dec 2021
Changi,2021,2,27.271428571428572,31.646428571428572,24.803571428571427,13.232142857142858,35.50714285714286,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,Feb 2021
Changi,2021,3,27.92258064516129,32.78387096774193,25.01290322580645,9.883870967741936,33.329032258064515,5.883870967741935,3.47741935483871,4.529032258064516,5.258064516129032,Mar 2021
Changi,2021,4,28.243333333333332,32.42333333333333,25.263333333333335,6.836666666666667,30.123333333333335,9.68,5,6.78,7.966666666666667,Apr 2021
Changi,2021,5,28.703225806451613,32.14193548387097,25.974193548387095,7.109677419354838,30.161290322580644,7.929032258064516,5.47741935483871,6.806451612903226,7.4322580645161285,May 2021
Changi,2021,6,28.533333333333335,32.13666666666666,25.596666666666668,7.003333333333333,33.016666666666666,3.1133333333333333,2.12,2.486666666666667,2.78,Jun 2021
Changi,2021,7,28.61935483870968,31.774193548387096,26.18709677419355,8.883870967741936,35.41935483870968,6.316129032258065,3.3870967741935485,4.412903225806452,5.283870967741936,Jul 2021
Changi,2021,8,27.587096774193547,30.954838709677418,24.787096774193547,7.7612903225806456,35.774193548387096,9.470967741935484,4.2064516129032254,5.135483870967742,6.774193548387097,Aug 2021
Changi,2021,9,28.3,31.703333333333333,25.566666666666666,8.32,34.13666666666667,6.846666666666667,4.453333333333333,6.166666666666667,6.873333333333333,Sep 2021
Changi,2022,1,27.448387096774194,31.6,24.92258064516129,10.064516129032258,32.43225806451613,3.2193548387096773,1.1612903225806452,1.4838709677419355,1.7032258064516128,Jan 2022
Changi,2022,10,27.545161290322582,31.467741935483872,24.64516129032258,6.243333333333333,28.677419354838708,9.019354838709678,5.838709677419355,7.109677419354838,8.619354838709677,Oct 2022
Changi,2022,11,27.366666666666667,31.423333333333332,24.39,6.95,33.026666666666664,10.459999999999999,7.08,8.606666666666667,9.566666666666666,Nov 2022
Changi,2022,12,26.748387096774195,30.338709677419356,24.532258064516128,8.758064516129032,31.174193548387098,6.948387096774193,4.52258064516129,5.367741935483871,5.941935483870968,Dec 2022
Changi,2022,2,27.289285714285715,31.242857142857144,24.77857142857143,9.25,31.146428571428572,6.25,3.085714285714286,4.064285714285714,4.507142857142857,Feb 2022
Changi,2022,3,28.09032258064516,32.693548387096776,25.116129032258065,7.906451612903226,31.23548387096774,5.264516129032258,3.670967741935484,4.380645161290323,4.929032258064516,Mar 2022
Changi,2022,4,28.1,32.1,25.07,6.136666666666667,30.303333333333335,7.986666666666666,5.153333333333333,6.6866666666666665,7.44,Apr 2022
Changi,2022,5,29.161290322580644,32.9,26.225806451612904,7.745161290322581,31.529032258064515,3.2903225806451615,2.412903225806452,2.7741935483870965,3.096774193548387,May 2022
Changi,2022,6,27.923333333333332,31.133333333333333,25.27,6.223333333333334,30.60333333333333,7.06,4.466666666666667,6.04,6.78,Jun 2022
Changi,2022,7,28.606451612903225,31.68709677419355,25.774193548387096,8.709677419354838,33.21290322580645,4.683870967741935,3.1225806451612903,3.9419354838709677,4.251612903225807,Jul 2022
Changi,2022,8,28.135483870967743,31.212903225806453,25.783870967741937,8.616129032258064,32.848387096774196,4.561290322580645,2.7225806451612904,3.238709677419355,3.670967741935484,Aug 2022
Changi,2022,9,27.93,31.05,25.393333333333334,7.36,32.92666666666667,4.033333333333333,2.32,3.0866666666666664,3.4466666666666668,Sep 2022
Changi,2023,1,26.53548387096774,30.09032258064516,24.45806451612903,9.12258064516129,34.76451612903226,9.761290322580646,3.296774193548387,4.064516129032258,5.470967741935484,Jan 2023
Changi,2023,10,29.006451612903227,33.3,26.229032258064517,9.319354838709678,33.56774193548387,3.1161290322580646,2.47741935483871,2.9806451612903224,3.0258064516129033,Oct 2023
Changi,2023,11,27.863333333333333,32.49333333333333,25.466666666666665,7.093333333333334,32.95666666666666,7.3,4.206666666666667,5.16,5.7,Nov 2023
Changi,2023,12,27.3,31.148387096774194,25.148387096774194,9.690322580645162,37.20645161290323,8.264516129032257,4.135483870967742,5.6,7.432258064516129,Dec 2023
Changi,2023,2,26.946428571428573,30.982142857142858,24.5,11.728571428571428,37.35714285714286,11.585714285714285,3.835714285714286,5.4714285714285715,6.792857142857143,Feb 2023
Changi,2023,3,27.070967741935483,30.938709677419354,24.64516129032258,11.687096774193549,36.725806451612904,7.851612903225806,2.774193548387097,3.9935483870967743,4.980645161290322,Mar 2023
Changi,2023,4,28.543333333333333,32.62,25.786666666666665,7.443333333333333,32.84,7.426666666666667,5.2,6.6866666666666665,7.14,Apr 2023
Changi,2023,5,29.454838709677418,32.94516129032258,26.70967741935484,8.787096774193548,33.32258064516129,3.638709677419355,2.6774193548387095,3.361290322580645,3.5161290322580645,May 2023
Changi,2023,6,29.016666666666666,32.14333333333333,26.106666666666666,9.7,35.61666666666667,7.613333333333333,4.553333333333334,5.573333333333333,6.786666666666666,Jun 2023
Changi,2023,7,28.74516129032258,31.65483870967742,26.47741935483871,10.625806451612902,34.29354838709678,5.096774193548387,2.967741935483871,3.761290322580645,4.109677419354838,Jul 2023
Changi,2023,8,28.68064516129032,31.935483870967744,26.193548387096772,12.419354838709678,38.34193548387097,3.6774193548387095,2.2193548387096773,2.458064516129032,2.8129032258064517,Aug 2023
Changi,2023,9,28.743333333333332,32.25666666666667,26.263333333333332,12.973333333333333,38.016666666666666,4.433333333333333,3.36,3.96,4.16,Sep 2023
Choa Chu Kang (South),2011,10,26.906451612903226,31.248387096774195,24.04193548387097,4.009677419354839,27.12258064516129,14.148387096774194,0,0,0,Oct 2011
Choa Chu Kang (South),2011,11,26.57,31.323333333333334,24.116666666666667,4.19,26.66,14.94,0,0,0,Nov 2011
Choa Chu Kang (South),2011,12,26.080645161290324,29.68709677419355,24.06451612903226,5.425806451612903,27.216129032258063,12.412903225806453,0,0,0,Dec 2011
